Class	Name	MPIMP-ID	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL 12h Rewatering-N22	Leaf-Heat & Drought-FL 12h Rewatering-N22	Leaf-Heat & Drought-FL 12h Rewatering-N22	Leaf-Heat & Drought-FL 12h Rewatering-N22	Leaf-Heat & Drought-FL 12h Rewatering-N22	Leaf-Heat & Drought-FL 36h Rewatering-N22	Leaf-Heat & Drought-FL 36h Rewatering-N22	Leaf-Heat & Drought-FL 36h Rewatering-N22	Leaf-Heat & Drought-FL 36h Rewatering-N22	Leaf-Heat & Drought-FL 36h Rewatering-N22	Leaf-Heat & Drought-FL 60h Rewatering-N22	Leaf-Heat & Drought-FL 60h Rewatering-N22	Leaf-Heat & Drought-FL 60h Rewatering-N22	Leaf-Heat & Drought-FL 60h Rewatering-N22	Leaf-Heat & Drought-FL 60h Rewatering-N22	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL 12h Rewatering-Dular	Leaf-Heat & Drought-FL 12h Rewatering-Dular	Leaf-Heat & Drought-FL 12h Rewatering-Dular	Leaf-Heat & Drought-FL 12h Rewatering-Dular	Leaf-Heat & Drought-FL 12h Rewatering-Dular	Leaf-Heat & Drought-FL 36h Rewatering-Dular	Leaf-Heat & Drought-FL 36h Rewatering-Dular	Leaf-Heat & Drought-FL 36h Rewatering-Dular	Leaf-Heat & Drought-FL 36h Rewatering-Dular	Leaf-Heat & Drought-FL 36h Rewatering-Dular	Leaf-Heat & Drought-FL 60h Rewatering-Dular	Leaf-Heat & Drought-FL 60h Rewatering-Dular	Leaf-Heat & Drought-FL 60h Rewatering-Dular	Leaf-Heat & Drought-FL 60h Rewatering-Dular	Leaf-Heat & Drought-FL 60h Rewatering-Dular	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL 12h Rewatering-Anjali	Leaf-Heat & Drought-FL 12h Rewatering-Anjali	Leaf-Heat & Drought-FL 12h Rewatering-Anjali	Leaf-Heat & Drought-FL 12h Rewatering-Anjali	Leaf-Heat & Drought-FL 12h Rewatering-Anjali	Leaf-Heat & Drought-FL 36h Rewatering-Anjali	Leaf-Heat & Drought-FL 36h Rewatering-Anjali	Leaf-Heat & Drought-FL 36h Rewatering-Anjali	Leaf-Heat & Drought-FL 36h Rewatering-Anjali	Leaf-Heat & Drought-FL 36h Rewatering-Anjali	Leaf-Heat & Drought-FL 60h Rewatering-Anjali	Leaf-Heat & Drought-FL 60h Rewatering-Anjali	Leaf-Heat & Drought-FL 60h Rewatering-Anjali	Leaf-Heat & Drought-FL 60h Rewatering-Anjali	Leaf-Heat & Drought-FL 60h Rewatering-Anjali	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF 12h Rewatering-N22	Leaf-Control -EGF 12h Rewatering-N22	Leaf-Control -EGF 12h Rewatering-N22	Leaf-Control -EGF 12h Rewatering-N22	Leaf-Control -EGF 12h Rewatering-N22	Leaf-Control -EGF 36h Rewatering-N22	Leaf-Control -EGF 36h Rewatering-N22	Leaf-Control -EGF 36h Rewatering-N22	Leaf-Control -EGF 36h Rewatering-N22	Leaf-Control -EGF 36h Rewatering-N22	Leaf-Control -EGF 60h Rewatering-N22	Leaf-Control -EGF 60h Rewatering-N22	Leaf-Control -EGF 60h Rewatering-N22	Leaf-Control -EGF 60h Rewatering-N22	Leaf-Control -EGF 60h Rewatering-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF 12h Rewatering-N22	Leaf-Heat & Drought-EGF 12h Rewatering-N22	Leaf-Heat & Drought-EGF 12h Rewatering-N22	Leaf-Heat & Drought-EGF 12h Rewatering-N22	Leaf-Heat & Drought-EGF 12h Rewatering-N22	Leaf-Heat & Drought-EGF 36h Rewatering-N22	Leaf-Heat & Drought-EGF 36h Rewatering-N22	Leaf-Heat & Drought-EGF 36h Rewatering-N22	Leaf-Heat & Drought-EGF 36h Rewatering-N22	Leaf-Heat & Drought-EGF 36h Rewatering-N22	Leaf-Heat & Drought-EGF 60h Rewatering-N22	Leaf-Heat & Drought-EGF 60h Rewatering-N22	Leaf-Heat & Drought-EGF 60h Rewatering-N22	Leaf-Heat & Drought-EGF 60h Rewatering-N22	Leaf-Heat & Drought-EGF 60h Rewatering-N22	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF 12h Rewatering-Dular	Leaf-Control -EGF 12h Rewatering-Dular	Leaf-Control -EGF 12h Rewatering-Dular	Leaf-Control -EGF 12h Rewatering-Dular	Leaf-Control -EGF 12h Rewatering-Dular	Leaf-Control -EGF 36h Rewatering-Dular	Leaf-Control -EGF 36h Rewatering-Dular	Leaf-Control -EGF 36h Rewatering-Dular	Leaf-Control -EGF 36h Rewatering-Dular	Leaf-Control -EGF 36h Rewatering-Dular	Leaf-Control -EGF 60h Rewatering-Dular	Leaf-Control -EGF 60h Rewatering-Dular	Leaf-Control -EGF 60h Rewatering-Dular	Leaf-Control -EGF 60h Rewatering-Dular	Leaf-Control -EGF 60h Rewatering-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF 12h Rewatering-Dular	Leaf-Heat & Drought-EGF 12h Rewatering-Dular	Leaf-Heat & Drought-EGF 12h Rewatering-Dular	Leaf-Heat & Drought-EGF 12h Rewatering-Dular	Leaf-Heat & Drought-EGF 12h Rewatering-Dular	Leaf-Heat & Drought-EGF 36h Rewatering-Dular	Leaf-Heat & Drought-EGF 36h Rewatering-Dular	Leaf-Heat & Drought-EGF 36h Rewatering-Dular	Leaf-Heat & Drought-EGF 36h Rewatering-Dular	Leaf-Heat & Drought-EGF 36h Rewatering-Dular	Leaf-Heat & Drought-EGF 60h Rewatering-Dular	Leaf-Heat & Drought-EGF 60h Rewatering-Dular	Leaf-Heat & Drought-EGF 60h Rewatering-Dular	Leaf-Heat & Drought-EGF 60h Rewatering-Dular	Leaf-Heat & Drought-EGF 60h Rewatering-Dular	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF 12h Rewatering-Anjali	Leaf-Control -EGF 12h Rewatering-Anjali	Leaf-Control -EGF 12h Rewatering-Anjali	Leaf-Control -EGF 12h Rewatering-Anjali	Leaf-Control -EGF 12h Rewatering-Anjali	Leaf-Control -EGF 36h Rewatering-Anjali	Leaf-Control -EGF 36h Rewatering-Anjali	Leaf-Control -EGF 36h Rewatering-Anjali	Leaf-Control -EGF 36h Rewatering-Anjali	Leaf-Control -EGF 36h Rewatering-Anjali	Leaf-Control -EGF 60h Rewatering-Anjali	Leaf-Control -EGF 60h Rewatering-Anjali	Leaf-Control -EGF 60h Rewatering-Anjali	Leaf-Control -EGF 60h Rewatering-Anjali	Leaf-Control -EGF 60h Rewatering-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF 12h Rewatering-Anjali	Leaf-Heat & Drought-EGF 12h Rewatering-Anjali	Leaf-Heat & Drought-EGF 12h Rewatering-Anjali	Leaf-Heat & Drought-EGF 12h Rewatering-Anjali	Leaf-Heat & Drought-EGF 12h Rewatering-Anjali	Leaf-Heat & Drought-EGF 36h Rewatering-Anjali	Leaf-Heat & Drought-EGF 36h Rewatering-Anjali	Leaf-Heat & Drought-EGF 36h Rewatering-Anjali	Leaf-Heat & Drought-EGF 36h Rewatering-Anjali	Leaf-Heat & Drought-EGF 36h Rewatering-Anjali	Leaf-Heat & Drought-EGF 60h Rewatering-Anjali	Leaf-Heat & Drought-EGF 60h Rewatering-Anjali	Leaf-Heat & Drought-EGF 60h Rewatering-Anjali	Leaf-Heat & Drought-EGF 60h Rewatering-Anjali	Leaf-Heat & Drought-EGF 60h Rewatering-Anjali
Acids	4-Hydroxybenzaldehyde	A150014-101																																																																																																																																																																																																																		
Acids	Aconitic acid, cis-	A176002-101		6.352931344				7.713302032																		6.34173935							5.04405524																																					7.006747525	7.017207182											17.0776572												6.245442757	8.196443981	7.9643176			14.94005626	9.300096785		7.902850732																											5.745460824																		5.714562122			8.287153425																															4.878871404							8.485519139														8.427869964										
Acids	Azelaic acid	A181007-101	6.791367547	2.080419413	1.447878576	1.396908842	1.566345657	0.629179036	1.350215484	1.202549708	0.978744403	0.636438619	0.964554847	0.946319674	1.243390859	0.422257152	0.673024948	1.353256828	2.475307924	0.947177289	1.374203293	0.735715541		0.842764338	0.26860073	1.199765686	0.631994939	0.542547962	2.383987958	0.836369601	1.868962984	0.828312959	2.926319916	1.962220478	3.424227804	2.468695638	1.76691838	3.02366405	1.591559334	1.340081669	0.392744562	1.301181952		0.486278677	1.050559162	2.382102765	3.572058997	0.588934349	0.303755871	2.143594468	1.207427741	2.496962673	2.449675745	2.936016261	2.549011779	1.404272363	0.450531961	1.144947011	1.310355727	2.388662911	0.829534689	3.180561858	2.358685206	1.67968035	6.365626952	2.748542441	2.841812111	0.718047646	0.375798293	1.629137257	1.266653759	0.991036559	0.956837549	1.768799609	2.027136424	2.664498935	0.610094668		1.306422572	2.958491426	3.079410381	0.668315762	3.132465557	1.473687371	2.043111306	1.47659161	1.075593318	1.619169431	1.888080763	1.281609212	1.65034325	0.995783996	1.4218429	0.689785699	1.847694337	2.556251332	1.963488061	1.11751871	1.400121794	2.446592286	0.204265697	0.856860501	0.521901162	1.334506883	0.864022986	1.671596226	1.458763121	0.730748151	1.050876043	0.650177156	0.478723115	1.155945327	1.023554785	2.234342238	2.300028439	0.910606464	0.847516579	1.678273346	0.821059809	0.440780992	0.592062565	1.805599078	2.426249426	0.806498411	1.163561865	0.48492063	1.341316463	1.737159476	1.018764983	0.419882151	1.894972907	0.718079048	1.042245853	2.166630888	3.760333325	0.235591546	0.901736165	0.922630812	1.397619951	0.68435451	0.169871731	1.748376479	0.852067277	0.90294409	2.003614301	1.18393405	1.102289233		0.450228984	0.740463646	0.298253762	1.982091172	2.301928036	4.026512883	0.784116463	0.88146154		2.173172267	1.53876813	2.527868531	0.926999685	1.437637986	1.973726407	0.791446984	0.286355145	0.619010822	1.590977281	2.793057979	2.132578401	1.712659435	2.441494676	0.81908006	2.302864352	1.975643754	0.632838696	1.424320345	1.176630728	1.356341868	2.737446016	0.505938001	0.999526027	4.218238593	0.853622819	0.930934126	1.556837408	0.809048689	2.156815565	1.027933084	1.211122326	0.507300807	1.636590946	1.458335889	0.687731074	1.135969469		1.307767359	2.206316618	0.989495994	1.016543953	1.689494786		2.268859078	1.781655905	1.764521726	1.40359618	0.936471855	1.306762712	2.402377067	3.298715541	1.671791293	1.548403434	1.091768789
Acids	Benzoic acid, 4-hydroxy-	A164003-101												1.399688977	2.338038045																0.71398865									1.738108242	1.045389531			0.507758414		24.01519318			0.799077465												0.688645537			0.958249193							1.071133514	1.100121033												0.955370641																									1.607470879					0.53257238			2.018014192																1.944319965									1.302791649		0.647736733			0.87966029											1.947079474										1.258089306	1.510793312	1.471754206															0.802575157			1.130940282					1.610338868							0.746815387												
Acids	Citric acid	A182004-101	8.000232838	10.20214556	7.046349088	4.443659894	5.729102751	1.661797184	4.20709386	0.921280724	3.589109725	2.338680132	1.502507829	1.767985085	2.971219405	0.786968553	2.192834339	4.360444937	1.877711845	2.845947587	1.561424681	2.893248324	5.778892023	2.328543039	3.550587769	5.157084076	4.090310565	3.773248794	1.066520264	3.641755476	3.270656961	7.985606344	5.292661605	6.896275191	5.67045964	3.512493272	5.289534117	2.515010273	2.063009633	0.380917083	3.234006621	2.311886428	1.179513683	1.234606435	1.644819931	2.354801621	1.367320251	3.020093637	0.434639939	2.13595076	0.816145721	2.281631464	4.832028053	4.225749666	3.268547172	3.540707986	1.997765869	1.359191437	1.509970631	7.653388356	4.064320616	4.647470438	4.949844557	7.426962352	5.008715015	13.77706539	6.1358229	7.152448864	5.504363708	6.073824992	3.858553143	5.275630842	1.781816145	1.714279396	2.148144724	2.445177982	1.737530659	2.541408204	1.249798527	6.687961661	5.09627441	1.390897043	5.347735109	3.369752247	5.597927942	4.829189678	4.610658844	2.55503073	2.883283227	2.504691598	3.541391136	1.177390246	5.090569903	8.16288063	7.923886037	4.259863267	4.448751316	4.662334708	12.55770536	4.326942333	7.451559078	6.744049809	6.361297686	13.52006632	3.944462983	1.993886244	7.514055903	5.768397382	4.950072279	2.048792851	4.616698442	4.240234572	1.125305096	1.778792727	2.388163919	2.190406358	2.45939783	2.430437474	1.27672795	5.505334112	3.271665498	2.200385846	5.496601367	8.711362711	2.135857346	4.255285091	3.008545775	2.231301703	11.28201389	4.610334737	4.587426031	5.179955646	3.991721143	4.639895492	2.575478137	6.531371201	3.957936419	5.169180391	4.789946136	5.187035353	3.440883737	5.77138921	4.030443544	4.445417439	3.287796921	5.731322744	4.810709437	6.233928688	8.871846023	5.118415048	6.295811929	3.88052543	0.941515363	1.304198541	0.579417226	0.734918764		2.517530407	1.007980409	1.577452729	1.596181163	2.053326765	3.650148528	1.8040082	3.976642869	1.128830521	4.333465533	4.773672085	3.953718973	3.502883934	2.920139573	2.555327187	5.146468705	4.172605531	3.637022273	5.009977029	6.610403919	5.660660742	5.93907948	8.253438277	6.963843149	4.759042339	5.207395859	10.65485116	5.244958092	3.81004827	2.511867148	5.636607103	11.83588775	5.786211665	3.190683405	3.51496115	2.87692939	1.874275018	0.972549324	2.884963192	4.068149564	1.592258644	2.214291198	2.614231647	4.936549922	2.588329311	2.506594998	4.196306041	1.521746827	5.856677076	2.817115205	4.854829105	4.187431516	2.839848958	3.937422163	2.341785691
Acids	Glutaric acid, 2-oxo-	A158004-101	6.202865807	6.970311294	9.104121556	4.628778635	5.060717455	11.07699176	8.871350763	6.102467961	6.609598902	5.462459121	3.339587452	3.227510081	6.922678869	1.069872597	4.898382313	3.139175759	3.016270929	3.059425523	2.583719368	1.89393686	2.765384212	1.679862561	1.943303309	3.489156873	2.721663206	2.036086158	2.892761446	3.043197592	4.020264621	3.636037091	4.225548993	2.500471542	2.387192123	4.160836199	3.195616098	6.141404887	6.004014193	4.650162531	5.584399847	3.283978282	2.839021419	2.273487385	3.171392858	3.129129236	4.567448451	9.671956949	2.310920705	3.369278971	1.685992827	2.800690545	2.518138413	5.82324399	3.013780061	5.107226279	2.063847763	2.191941936	3.208177754	3.437107686	3.290671882	5.025268616	7.098597689	7.029793289	6.743039161	6.890023961	6.735045349	8.789277031	5.810719538	4.987814296	3.685556773	7.021723482	5.387836637	9.850944329	9.54922455	10.44964054	7.530235454	2.829967028	2.897129204	1.973380128	2.928131816	3.464926528	2.411819357	2.995194731	4.716300718	3.888995084	2.397344748	2.170643022	4.396886324	5.169622542	4.197691432	2.757378445	3.048542757	3.28108041	4.270781712	7.865531356	6.16207885	3.81115354	3.134368386	4.192782269	1.081508376	1.780733956	2.354852271	5.292191679	3.114027482	2.312071422	5.911084387	3.456204312	2.930174452	2.878338229	1.879648347	3.034384376	3.630777638	2.841248573	6.302118522	2.356968374	2.702287156	3.239885758	1.651043303	2.915723207	1.369645992	4.979096205	1.853483067	2.359458399	2.991328822	1.32347718	2.579371318	4.422999118	3.311139809	1.521900458	4.664817754	2.439915838	4.757459675	5.356165384	3.241652735	2.423092116	5.430951834	2.790518172	3.645313032	2.953414067	2.018014423	2.430753165	3.960506363	3.642112791	3.58937848	3.163531188	6.76965941	2.506906927	2.250052628	3.839915283	2.257219027	2.902357747	3.724656679	4.788122959	2.947876781	3.635327582	2.121335416	3.720654035	1.843606937	3.461791536	1.896011735	3.987346893	4.906283511	2.239532716	2.164860637	1.340509654	3.158038427	2.207093201	2.588996446	4.768059896	3.889720272	2.998565523	3.500805577	8.236524918	3.738948981	4.816119646	6.174412487	2.787421315	5.29326278	2.626962426	2.624184818	7.49234748	3.119037568	3.35711683	3.766897312	2.025340077	4.769118633	2.922558231	3.232958623	2.738744887	3.831845083	2.228974778	3.960989523	4.559668931	7.252194588	8.778529331	7.299325508	1.974472684	2.112411401	2.476244566	2.406267666	3.068686738	2.429043577	1.563290494	2.102910615	2.953906154	2.842351249	4.147282708	3.25856367	2.348715292	3.108609098	3.154833909
Acids	Glycolic acid	A106002-101					4.220043615		7.815744896					7.110616657	8.232007669		3.683182198		6.848345774					11.83614862		6.200283643			7.761828784	7.239576427	7.118583358		3.709834116			5.986699666			5.174713999	6.595936907						9.556272936		13.42099906		5.288009928				9.635599542	5.989471473				9.110487123			10.53584538	10.29152737	4.331836106	7.37374134	8.126693514	6.319709133				6.704546197			7.202377357		5.043026161					10.32889114				8.931525999	5.226332956			8.356901905	12.1578134			5.751025496			7.435875979		7.261959091		8.922830679			6.466909969				5.685139335						4.563336018	7.726581145	10.09976911		10.24051592	7.984763864							6.729014064		5.733929673	6.912298621			7.634254629		7.629999782	5.69563015								9.395603335		4.708468283														9.942394299									4.348203824	5.948266606		8.356895962	6.729727777			4.978367638	5.976506801		4.995267869	5.050435286	4.901097088				6.717463841		6.847504552						4.987578854	7.319744737								5.332122787		5.300049249						5.995968407		3.665865902		4.416143796
Acids	Isocitric acid	A182003-101	10.11145026	9.549314723	6.880555858	5.864240854	7.687716734	2.043549267	5.896713327	1.262528164	4.718028223	3.141226642	2.111926393	1.790596808	3.819182764	0.921551171	3.252588358	5.883495678	2.68038879	4.126082474	2.052849197	3.75330666	7.635547041	2.906150874	4.510249532	6.122541015	4.592675795	4.960990701	1.416645324	4.842543704	4.142432739	7.891636357	5.520317324	6.528798185	5.469065529	4.681205471	6.054317705	3.067974142	2.986213104	0.489376516	4.208040382	3.400897914	1.563106049	1.361559185	2.361277852	3.268624579	2.318057436	3.79321955	0.474649153	2.861095416	1.093487575	2.850088575	5.244241302	5.203857967	4.381224982	4.228011458	2.364261401	1.755841618	1.967743723	6.927343293	4.48306984	6.22670084	5.998045882	6.690065442	6.006336162	13.95301545	6.0890568	8.358732129	5.281255525	7.199477891	5.124889893	5.742650909	2.067710409	2.100188915	2.594581361	2.884746759	2.116517413	3.213792218	1.396505129	6.31126483	5.778626879	1.90169029	7.092384448	4.126074145	6.384426351	5.362816055	5.770770727	2.976234544	4.511474519	3.131330996	4.424572449	1.35872544	6.597097245	8.752155246	8.117255908	4.979498325	5.185644666	6.135284507	11.62808847	6.182884347	7.657880079	9.309693842	8.706247337	12.38916113	5.602565841	2.712497624	8.401937561	7.069728943	6.411553474	2.619881191	5.317735946	6.531759991	1.520886789	2.485461611	3.594109753	3.014470583	3.504813576	3.048380003	2.121160056	6.63671378	4.064196852	3.00918241	7.729134516	8.865528011	2.734100264	5.001405265	3.941387815	3.287619993	10.69435525	5.088154179	6.310276126	6.668959912	5.09845643	5.782422201	3.669519437	6.570754856	5.514083242	6.985471165	5.39473981	7.160545028	3.880561236	7.208573165	5.096878625	5.618448337	3.804991045	6.189749301	5.222370774	8.607620576	9.108461848	5.831951622	5.919098136	5.138987891	0.959121542	1.560400107	0.723415748	0.944886848	0.922381102	3.396028954	1.289473658	2.276139316	1.995939522	2.786169838	4.981021206	1.981434176	4.424444218	1.519216573	4.964856241	5.616246563	4.9784848	4.822663291	3.760359203	4.365723711	6.8270889	5.045768481	4.269179326	5.279763716	6.134210469	6.485024363	6.7693315	7.019662332	6.7038185	4.637815876	6.188117817	8.195993713	6.073910626	3.922768349	4.448889666	5.993597956	10.2074824	6.096291745	4.073697039	4.219537415	3.753801922	2.406071288	1.33686943	3.550762248	5.419337097	2.223858153	2.65801702	3.493217729	5.837014346	3.501664307	3.423788208	5.173276297	1.916434929	6.720636895	3.340312744	6.227753388	4.712148771	3.4923953	4.779297872	2.919977346
Acids	Itaconic acid	A135004-101					9.181929779																																																								6.976780173	4.603900582																																			8.750257704																																																	14.86006448																																								4.415240337											4.233153541													11.00872161
Acids	Malic acid	A149001-101	7.700642778	9.223732826	7.079600691	5.900489779	6.605591715	8.410923121	8.037730073	10.67648607	8.423771574	10.20559884	5.712626213	5.50368092	7.411323261	5.230720186	5.882868154	7.303078532	5.10394018	6.878711336	5.362787826	11.69062745	10.51804401	5.142941672	7.107756752	6.663441477	7.644845146	5.811234768	4.889576882	8.812768994	5.698077011	12.59564994	5.187328702	8.834941908	6.842377494	6.044889799	9.898193545	9.466955143	5.16067825	4.848320252	6.856830957	5.30126731	4.918925689	5.643985787	6.697675857	10.06335873	11.29264095	4.614623422	4.314734201	5.570658022	4.896565644	6.150540058	6.411340637	6.749140012	9.074467872	6.286598815	11.32977675	5.83834941	5.53073387	10.59221933	6.344287195	9.945839279	6.058835793	7.621808286	5.793993094	16.39403337	7.493958525	7.135095149	6.315870307	6.709140907	6.410412659	6.759564312	6.993852811	8.520932335	6.647637598	6.508199372	10.79438783	12.53489905	8.241281296	9.835949162	6.784304489	12.50187033	6.993002113	5.681065226	7.668621008	8.411091839	10.22903093	7.917498255	5.943543329	7.278190542	6.54602573	11.23673085	6.929813523	6.957943637	8.229276057	6.144146524	6.555075832	6.730990126	9.328384196	8.370947459	8.717265991	7.144987923	6.85245412	11.46436239	5.856877854	5.498470921	12.76707025	4.450450449	6.238703431	4.59330132	8.98089098	5.825949989	5.677925454	5.341671366	6.417980671	7.617032676	10.17610129	4.639902272	6.354886639	7.600712172	7.758949139	5.903188766	6.151997582	7.677584746	6.457219794	7.949524983	6.214007757	5.995461791	12.02727564	7.330228183	7.796424741	11.12432814	5.746920388	6.225443071	6.252957376	6.869065426	5.379223898	6.341131987	6.290725589	6.469491731	7.173738834	7.780450712	5.32777639	6.175806608	7.312879381	8.619254012	6.056262629	6.646416733	7.80957349	5.968868944	7.633666439	6.6027638	5.424559298	9.494375001	5.703265535	5.128604294	8.112736364	5.34682178	5.844880862	6.761787729	8.226839674	6.720649161	5.953186432	8.639372733	5.620025206	5.06424078	8.854975547	6.487055988	5.772723439	6.457448742	4.664808565	5.918501768	4.543544354	5.35827057	5.920198319	8.258719716	9.193952808	7.577228481	6.531622219	7.772805727	8.066183408	6.22646704	6.28623854	7.826209083	7.158518671	7.597508372	4.549778768	5.881227827	11.15761073	6.701235805	6.191137468	11.50171932	4.022006582	5.625278066	10.48551794	6.067741392	7.471023106	6.797190762	7.457525401	5.635495447	9.288923592	7.941246074	4.255421755	5.180505821	4.16366814	9.601387825	6.210585018	6.756421509	10.38645106	6.069470878	11.29957986	6.733809746
